3.530649821281766406e-03,4.419560158512094404e-03,5.548514391185398464e-01,2.901936824243301238e+00,2.000000000000000000e+01,7.799509024153000736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.817962984867480003e+01,7.640614339790142928e+00,0.000000000000000000e+00,2.693009291975879023e+03,8.453823649302506738e+01,2.806700000000000000e+06,9.811200000000000476e-02,-1.638383999999948628e+02,1.000000000000000000e+00
3.712751311057541949e-03,4.646376799540496115e-03,5.621296657309331479e-01,2.701418827722359417e+00,2.000000000000000000e+01,7.699100992221172279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.815765898901458542e+01,7.591466906895375288e+00,1.000000000000000000e+00,2.587303619412492480e+03,8.455090138294292501e+01,2.802600000000000000e+06,1.363600000000000090e-01,-2.859086999999963155e+02,1.000000000000000000e+00
3.189045984010869909e-03,4.371668146103400640e-03,5.880081820862539388e-01,2.208879504693375129e+00,2.000000000000000000e+01,7.303474481995887724e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.020840493439186503e+01,7.118022894239743437e+00,2.000000000000000000e+00,2.504702361675499560e+03,8.590112930144736936e+01,2.742300000000000000e+06,7.433100000000000263e-01,-2.868080299998920964e+03,1.000000000000000000e+00
3.299272897532865966e-03,4.411867877998161894e-03,4.734969340176106711e-01,2.614001644891520648e+00,2.000000000000000000e+01,8.149775090207712902e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.316894986985548854e+01,7.209761953071230245e+00,3.000000000000000000e+00,2.463300687803411165e+03,8.630491305839598226e+01,2.723900000000000000e+06,5.045000000000000179e-02,-6.829137000000004321e+01,1.000000000000000000e+00
2.730036771351443577e-03,5.195528638054283492e-03,6.241320843432767163e-01,2.051986349804163723e+00,2.000000000000000000e+01,7.559292430589301115e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.161458145737817915e+01,7.106570994774550343e+00,4.000000000000000000e+00,2.374575922070782326e+03,8.639036138924210206e+01,2.728700000000000000e+06,1.450700000000000045e-01,-2.357809999999937247e+02,1.000000000000000000e+00
2.948980529872653484e-03,4.151962136853813365e-03,5.328755042216789528e-01,2.093045194892905414e+00,2.000000000000000000e+01,7.464343884160155873e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.274353774223113334e+01,7.228723678876188607e+00,5.000000000000000000e+00,1.922991860584408414e+03,8.643975962627490617e+01,2.728500000000000000e+06,3.790399999999999880e-01,-1.561888699999602295e+03,1.000000000000000000e+00
2.852646134244615772e-03,4.442995282184628025e-03,5.529485997818945897e-01,2.004029435494954381e+00,2.000000000000000000e+01,7.480029921799408177e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.633226193601649356e+01,6.215118492578868725e+00,6.000000000000000000e+00,1.865854513969853087e+03,8.877515755445290324e+01,2.612000000000000000e+06,2.701000000000000068e-01,-9.471009000001025697e+02,1.000000000000000000e+00
3.004870445249489385e-03,3.966773674938703712e-03,6.582946940097813560e-01,1.622090910192871105e+00,2.000000000000000000e+01,7.114043270695249999e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.921760171537998474e+01,6.954815748401877329e+00,7.000000000000000000e+00,1.758417705676022024e+03,8.903599121313429521e+01,2.645400000000000000e+06,3.074500000000000011e-01,-1.062491300000109050e+03,1.000000000000000000e+00
2.953710051540430360e-03,4.493263857219328451e-03,5.788233620724315687e-01,1.307286130553219072e+00,2.000000000000000000e+01,7.412702202492602033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.660445478952193810e+01,6.906577736099927201e+00,8.000000000000000000e+00,1.706822694659391800e+03,8.965296811016797562e+01,2.665600000000000000e+06,3.960000000000000187e-01,-1.614464931999333658e+03,1.000000000000000000e+00
2.676690296839916595e-03,4.026905327147340362e-03,5.661697422623610532e-01,1.411233749318614228e+00,2.000000000000000000e+01,8.103418208029569691e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.126903541203348169e+01,6.929746301628201266e+00,9.000000000000000000e+00,1.730044001718907339e+03,8.963077865105989872e+01,2.629700000000000000e+06,3.273499999999999743e-01,-1.316152150000216352e+03,1.000000000000000000e+00
2.429151875902489481e-03,7.103440778126002362e-04,4.757628496285286057e-01,-2.210494905062913773e+01,2.000000000000000000e+01,7.417924535225270399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.865448618903117506e+01,6.500098909165416217e+00,1.000000000000000000e+01,8.178778969025033518e+01,2.879723871665251522e+02,2.064700000000000000e+06,7.280200000000000560e-02,-9.672117899999999224e+01,1.000000000000000000e+00
2.377071684887071233e-03,5.086905088409116905e-03,5.377565035412968930e-01,1.190715789663588930e+00,2.000000000000000000e+01,7.415010997891238742e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.678044688784638794e+01,7.424321114070802530e+00,1.100000000000000000e+01,1.600746957579544869e+03,8.974005983457291791e+01,2.705400000000000000e+06,3.331500000000000017e-01,-1.120116920999845206e+03,1.000000000000000000e+00
2.943528965947802591e-03,4.221494311766835553e-03,5.704478147938705224e-01,1.194871544994085433e+00,2.000000000000000000e+01,7.444187482845671111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.800070887525973973e+01,7.016434310484143566e+00,1.200000000000000000e+01,1.564597289286068872e+03,9.049020590614456694e+01,2.660500000000000000e+06,3.542600000000000193e-01,-1.415666657999815698e+03,1.000000000000000000e+00
2.739313138129815910e-03,4.622391513165587280e-03,8.116757835987625791e-01,9.463616685726892186e-01,2.000000000000000000e+01,7.396500360041058375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.756161620614697227e+01,7.366294537280024812e+00,1.300000000000000000e+01,1.535430816046403152e+03,9.083259251257494782e+01,2.692900000000000000e+06,2.088099999999999956e-01,-3.322407000000049493e+02,1.000000000000000000e+00
2.808597530781852415e-03,4.585656341805001424e-03,7.442552754538213078e-01,5.004759844812857184e-01,2.000000000000000000e+01,7.333844607407807858e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.091427387592675302e+01,7.702871771885719809e+00,1.400000000000000000e+01,1.183004220798903589e+03,9.382191610929450576e+01,2.682000000000000000e+06,3.941899999999999848e-01,-1.082772012000041514e+03,1.000000000000000000e+00
2.947531732364507343e-03,4.530913468663272381e-03,7.334159902092349803e-01,5.829272034839781957e-01,2.000000000000000000e+01,7.393360392340816989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.107246002082902692e+01,7.516639918072836934e+00,1.500000000000000000e+01,1.226330683951470974e+03,9.372414579958929437e+01,2.666400000000000000e+06,2.740900000000000003e-01,-6.590767690000316179e+02,1.000000000000000000e+00
2.699104457218252755e-03,4.709458837424219946e-03,7.436944837789439822e-01,8.774862990271338203e-01,2.000000000000000000e+01,7.348332911174111637e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.066510761480747504e+01,7.701828750958430447e+00,1.600000000000000000e+01,1.242146573501014018e+03,9.279431980861821216e+01,2.684400000000000000e+06,3.291600000000000081e-01,-7.759653750000435366e+02,1.000000000000000000e+00
2.848735698445386405e-03,4.496959591956218444e-03,6.668859555885575663e-01,1.113611420685785003e+00,2.000000000000000000e+01,7.447666776616007622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.869625710933958374e+01,7.309884122920880856e+00,1.700000000000000000e+01,1.471193290539719783e+03,9.096728894445047331e+01,2.676600000000000000e+06,2.298699999999999910e-01,-5.321950680000072680e+02,1.000000000000000000e+00
2.739748225883123153e-03,4.012096636158335797e-03,6.507714815313329071e-01,-2.347517053569704581e-01,2.000000000000000000e+01,7.720997150028723055e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.865787627209964228e+01,7.230875713360354951e+00,1.800000000000000000e+01,1.101024978490403328e+03,9.635973111920169742e+01,2.654600000000000000e+06,2.445100000000000051e-01,-6.209266830000269692e+02,1.000000000000000000e+00
2.543202074235855360e-03,4.337506541112339485e-03,7.030561950652535197e-01,4.548587589129816644e-01,2.000000000000000000e+01,7.188911070746201171e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.955215127114039575e+01,8.499391774291442658e+00,1.900000000000000000e+01,9.985247089256572508e+02,9.714525529315159247e+01,2.667600000000000000e+06,4.945700000000000096e-01,-1.721317041000152585e+03,1.000000000000000000e+00
2.771029897155522989e-03,4.732829922606856393e-03,7.063670676331090803e-01,9.280988462420403096e-02,2.000000000000000000e+01,7.411927381437330431e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.290637003434380858e+01,7.290283437179314596e+00,2.000000000000000000e+01,1.102921794002356137e+03,9.622811989501521168e+01,2.629800000000000000e+06,2.377599999999999991e-01,-5.489370809999510357e+02,1.000000000000000000e+00
2.799606208463744153e-03,4.626349355440623201e-03,6.447979107644807861e-01,3.118109202903350807e-01,2.000000000000000000e+01,7.422673227426788978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.395195091807858034e+01,7.272906286667248921e+00,2.100000000000000000e+01,1.069622316098917508e+03,9.650438544155211673e+01,2.617000000000000000e+06,2.674799999999999955e-01,-7.902505110001440016e+02,1.000000000000000000e+00
2.402347453260275222e-03,4.556501239819805635e-03,6.188265843083191609e-01,2.573127074156505989e-02,2.000000000000000000e+01,7.454049814833448029e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.061436133842837393e+01,7.880198997749024770e+00,2.200000000000000000e+01,1.106375481769010094e+03,9.498357103113764310e+01,2.699100000000000000e+06,2.263499999999999956e-01,-5.160318150000406376e+02,1.000000000000000000e+00
2.671204609684821232e-03,3.711918952173259758e-03,6.848881668997718331e-01,5.038360119272508944e-03,2.000000000000000000e+01,7.424580653532160401e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.881165314516915288e+01,8.447682451683197868e+00,2.300000000000000000e+01,9.822804626199625773e+02,9.720826929759469692e+01,2.663500000000000000e+06,1.129099999999999965e-01,-1.411113550000003443e+02,1.000000000000000000e+00
2.882064645702364560e-03,4.481847171793520990e-03,6.018134527837032399e-01,1.101600776543145255e+00,2.000000000000000000e+01,7.416927980986173785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.943013061525299889e+01,7.265181662460219236e+00,2.400000000000000000e+01,1.432030208471376227e+03,9.143979533047344432e+01,2.665400000000000000e+06,3.478399999999999825e-01,-1.251849077000082161e+03,1.000000000000000000e+00
2.635056563092144297e-03,4.485225337723802719e-03,6.664037945210783409e-01,1.462876314453773197e-02,2.000000000000000000e+01,7.368343122365192399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.351580411362960632e+01,7.378790428024609049e+00,2.500000000000000000e+01,1.033676199859381995e+03,9.692446657722689451e+01,2.629300000000000000e+06,3.453499999999999903e-01,-1.110472619000089708e+03,1.000000000000000000e+00
2.819481537221172045e-03,4.425333232958957724e-03,7.180703118151039455e-01,6.238403899416639087e-01,2.000000000000000000e+01,7.347747066436202679e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.929699258975499276e+01,7.168747766737711302e+00,2.600000000000000000e+01,1.356033288506362169e+03,9.267476332807301276e+01,2.659500000000000000e+06,3.769500000000000073e-01,-1.131738548000058699e+03,1.000000000000000000e+00
2.671204609684821232e-03,3.711918952173259758e-03,6.848881668997718331e-01,5.038360119272508944e-03,2.000000000000000000e+01,7.424580653532160401e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.881165314516915288e+01,8.447682451683197868e+00,2.700000000000000000e+01,1.132387130519476386e+03,9.394003487686354958e+01,2.764000000000000000e+06,2.828700000000000103e-01,-6.761166019999868695e+02,1.000000000000000000e+00
