  -9.3300000e-01	   9.3352732e-06	
  -9.3200000e-01	   9.4803236e-06	
  -9.3100000e-01	   9.6256106e-06	
  -9.3000000e-01	   9.7712280e-06	
  -9.2900000e-01	   9.9168698e-06	
  -9.2800000e-01	   1.0062990e-05	
  -9.2700000e-01	   1.0209367e-05	
  -9.2600000e-01	   1.0355950e-05	
  -9.2500000e-01	   1.0502759e-05	
  -9.2400000e-01	   1.0649885e-05	
  -9.2300000e-01	   1.0797287e-05	
  -9.2200000e-01	   1.0945098e-05	
  -9.2100000e-01	   1.1093028e-05	
  -9.2000000e-01	   1.1241342e-05	
  -9.1900000e-01	   1.1390019e-05	
  -9.1800000e-01	   1.1538805e-05	
  -9.1700000e-01	   1.1687978e-05	
  -9.1600000e-01	   1.1837504e-05	
  -9.1500000e-01	   1.1987155e-05	
  -9.1400000e-01	   1.2137248e-05	
  -9.1300000e-01	   1.2287675e-05	
  -9.1200000e-01	   1.2438230e-05	
  -9.1100000e-01	   1.2589476e-05	
  -9.1000000e-01	   1.2740783e-05	
  -9.0900000e-01	   1.2892619e-05	
  -9.0800000e-01	   1.3044761e-05	
  -9.0700000e-01	   1.3197411e-05	
  -9.0600000e-01	   1.3349919e-05	
  -9.0500000e-01	   1.3503375e-05	
  -9.0400000e-01	   1.3656804e-05	
  -9.0300000e-01	   1.3810687e-05	
  -9.0200000e-01	   1.3964884e-05	
  -9.0100000e-01	   1.4119639e-05	
  -9.0000000e-01	   1.4274374e-05	
  -8.9900000e-01	   1.4430035e-05	
  -8.9800000e-01	   1.4585614e-05	
  -8.9700000e-01	   1.4741871e-05	
  -8.9600000e-01	   1.4898458e-05	
  -8.9500000e-01	   1.5055511e-05	
  -8.9400000e-01	   1.5212766e-05	
  -8.9300000e-01	   1.5370803e-05	
  -8.9200000e-01	   1.5529111e-05	
  -8.9100000e-01	   1.5687781e-05	
  -8.9000000e-01	   1.5846876e-05	
  -8.8900000e-01	   1.6006287e-05	
  -8.8800000e-01	   1.6166201e-05	
  -8.8700000e-01	   1.6326646e-05	
  -8.8600000e-01	   1.6487433e-05	
  -8.8500000e-01	   1.6648614e-05	
  -8.8400000e-01	   1.6810260e-05	
  -8.8300000e-01	   1.6972181e-05	
  -8.8200000e-01	   1.7134860e-05	
  -8.8100000e-01	   1.7297843e-05	
  -8.8000000e-01	   1.7461448e-05	
  -8.7900000e-01	   1.7625436e-05	
  -8.7800000e-01	   1.7789860e-05	
  -8.7700000e-01	   1.7954597e-05	
  -8.7600000e-01	   1.8120394e-05	
  -8.7500000e-01	   1.8286383e-05	
  -8.7400000e-01	   1.8452877e-05	
  -8.7300000e-01	   1.8619770e-05	
  -8.7200000e-01	   1.8787342e-05	
  -8.7100000e-01	   1.8955071e-05	
  -8.7000000e-01	   1.9123843e-05	
  -8.6900000e-01	   1.9292789e-05	
  -8.6800000e-01	   1.9462361e-05	
  -8.6700000e-01	   1.9632351e-05	
  -8.6600000e-01	   1.9802966e-05	
  -8.6500000e-01	   1.9973965e-05	
  -8.6400000e-01	   2.0145885e-05	
  -8.6300000e-01	   2.0318084e-05	
  -8.6200000e-01	   2.0490891e-05	
  -8.6100000e-01	   2.0664342e-05	
  -8.6000000e-01	   2.0838124e-05	
  -8.5900000e-01	   2.1012653e-05	
  -8.5800000e-01	   2.1187931e-05	
  -8.5700000e-01	   2.1363486e-05	
  -8.5600000e-01	   2.1539772e-05	
  -8.5500000e-01	   2.1716824e-05	
  -8.5400000e-01	   2.1894067e-05	
  -8.5300000e-01	   2.2072249e-05	
  -8.5200000e-01	   2.2250953e-05	
  -8.5100000e-01	   2.2430318e-05	
  -8.5000000e-01	   2.2610222e-05	
  -8.4900000e-01	   2.2790857e-05	
  -8.4800000e-01	   2.2971856e-05	
  -8.4700000e-01	   2.3153830e-05	
  -8.4600000e-01	   2.3336291e-05	
  -8.4500000e-01	   2.3519431e-05	
  -8.4400000e-01	   2.3703144e-05	
  -8.4300000e-01	   2.3887536e-05	
  -8.4200000e-01	   2.4072449e-05	
  -8.4100000e-01	   2.4258320e-05	
  -8.4000000e-01	   2.4444677e-05	
  -8.3900000e-01	   2.4631782e-05	
  -8.3800000e-01	   2.4819496e-05	
  -8.3700000e-01	   2.5007888e-05	
  -8.3600000e-01	   2.5196907e-05	
  -8.3500000e-01	   2.5386812e-05	
  -8.3400000e-01	   2.5577431e-05	
  -8.3300000e-01	   2.5768710e-05	
  -8.3200000e-01	   2.5960564e-05	
  -8.3100000e-01	   2.6153235e-05	
  -8.3000000e-01	   2.6346776e-05	
  -8.2900000e-01	   2.6541187e-05	
  -8.2800000e-01	   2.6736171e-05	
  -8.2700000e-01	   2.6931991e-05	
  -8.2600000e-01	   2.7128662e-05	
  -8.2500000e-01	   2.7325856e-05	
  -8.2400000e-01	   2.7524093e-05	
  -8.2300000e-01	   2.7723043e-05	
  -8.2200000e-01	   2.7922759e-05	
  -8.2100000e-01	   2.8123170e-05	
  -8.2000000e-01	   2.8324538e-05	
  -8.1900000e-01	   2.8526394e-05	
  -8.1800000e-01	   2.8729049e-05	
  -8.1700000e-01	   2.8932626e-05	
  -8.1600000e-01	   2.9136916e-05	
  -8.1500000e-01	   2.9342024e-05	
  -8.1400000e-01	   2.9547966e-05	
  -8.1300000e-01	   2.9754883e-05	
  -8.1200000e-01	   2.9962652e-05	
  -8.1100000e-01	   3.0171291e-05	
  -8.1000000e-01	   3.0381234e-05	
  -8.0900000e-01	   3.0591995e-05	
  -8.0800000e-01	   3.0803555e-05	
  -8.0700000e-01	   3.1016508e-05	
  -8.0600000e-01	   3.1231339e-05	
  -8.0500000e-01	   3.1446291e-05	
  -8.0400000e-01	   3.1662688e-05	
  -8.0300000e-01	   3.1880162e-05	
  -8.0200000e-01	   3.2097794e-05	
  -8.0100000e-01	   3.2316190e-05	
  -8.0000000e-01	   3.2535543e-05	
  -7.9900000e-01	   3.2756236e-05	
  -7.9800000e-01	   3.2976094e-05	
  -7.9700000e-01	   3.3196995e-05	
  -7.9600000e-01	   3.3419253e-05	
  -7.9500000e-01	   3.3641598e-05	
  -7.9400000e-01	   3.3864447e-05	
  -7.9300000e-01	   3.4089558e-05	
  -7.9200000e-01	   3.4316373e-05	
  -7.9100000e-01	   3.4543467e-05	
  -7.9000000e-01	   3.4772821e-05	
  -7.8900000e-01	   3.5004507e-05	
  -7.8800000e-01	   3.5237027e-05	
  -7.8700000e-01	   3.5469930e-05	
  -7.8600000e-01	   3.5703459e-05	
  -7.8500000e-01	   3.5938832e-05	
  -7.8400000e-01	   3.6173562e-05	
  -7.8300000e-01	   3.6408256e-05	
  -7.8200000e-01	   3.6644499e-05	
  -7.8100000e-01	   3.6882429e-05	
  -7.8000000e-01	   3.7121506e-05	
  -7.7900000e-01	   3.7361245e-05	
  -7.7800000e-01	   3.7603715e-05	
  -7.7700000e-01	   3.7848428e-05	
  -7.7600000e-01	   3.8093507e-05	
  -7.7500000e-01	   3.8339334e-05	
  -7.7400000e-01	   3.8586969e-05	
  -7.7300000e-01	   3.8834674e-05	
  -7.7200000e-01	   3.9083910e-05	
  -7.7100000e-01	   3.9334624e-05	
  -7.7000000e-01	   3.9585652e-05	
  -7.6900000e-01	   3.9840367e-05	
  -7.6800000e-01	   4.0096421e-05	
  -7.6700000e-01	   4.0352092e-05	
  -7.6600000e-01	   4.0608999e-05	
  -7.6500000e-01	   4.0869401e-05	
  -7.6400000e-01	   4.1127734e-05	
  -7.6300000e-01	   4.1385684e-05	
  -7.6200000e-01	   4.1644556e-05	
  -7.6100000e-01	   4.1907811e-05	
  -7.6000000e-01	   4.2171188e-05	
  -7.5900000e-01	   4.2435992e-05	
  -7.5800000e-01	   4.2703021e-05	
  -7.5700000e-01	   4.2971738e-05	
  -7.5600000e-01	   4.3242073e-05	
  -7.5500000e-01	   4.3512181e-05	
  -7.5400000e-01	   4.3782724e-05	
  -7.5300000e-01	   4.4054589e-05	
  -7.5200000e-01	   4.4329081e-05	
  -7.5100000e-01	   4.4605260e-05	
  -7.5000000e-01	   4.4882152e-05	
  -7.4900000e-01	   4.5160487e-05	
  -7.4800000e-01	   4.5438423e-05	
  -7.4700000e-01	   4.5720324e-05	
  -7.4600000e-01	   4.6001147e-05	
  -7.4500000e-01	   4.6281727e-05	
  -7.4400000e-01	   4.6567455e-05	
  -7.4300000e-01	   4.6855896e-05	
  -7.4200000e-01	   4.7146599e-05	
  -7.4100000e-01	   4.7437736e-05	
  -7.4000000e-01	   4.7732335e-05	
  -7.3900000e-01	   4.8029108e-05	
  -7.3800000e-01	   4.8325464e-05	
  -7.3700000e-01	   4.8625350e-05	
  -7.3600000e-01	   4.8926959e-05	
  -7.3500000e-01	   4.9228881e-05	
  -7.3400000e-01	   4.9531463e-05	
  -7.3300000e-01	   4.9836759e-05	
  -7.3200000e-01	   5.0141568e-05	
  -7.3100000e-01	   5.0447821e-05	
  -7.3000000e-01	   5.0755796e-05	
  -7.2900000e-01	   5.1064570e-05	
  -7.2800000e-01	   5.1375189e-05	
  -7.2700000e-01	   5.1687616e-05	
  -7.2600000e-01	   5.2001679e-05	
  -7.2500000e-01	   5.2317881e-05	
  -7.2400000e-01	   5.2634152e-05	
  -7.2300000e-01	   5.2954581e-05	
  -7.2200000e-01	   5.3277619e-05	
  -7.2100000e-01	   5.3602378e-05	
  -7.2000000e-01	   5.3927434e-05	
  -7.1900000e-01	   5.4254263e-05	
  -7.1800000e-01	   5.4582467e-05	
  -7.1700000e-01	   5.4913906e-05	
  -7.1600000e-01	   5.5247189e-05	
  -7.1500000e-01	   5.5582750e-05	
  -7.1400000e-01	   5.5920677e-05	
  -7.1300000e-01	   5.6260952e-05	
  -7.1200000e-01	   5.6602757e-05	
  -7.1100000e-01	   5.6946285e-05	
  -7.1000000e-01	   5.7292265e-05	
  -7.0900000e-01	   5.7639306e-05	
  -7.0800000e-01	   5.7988469e-05	
  -7.0700000e-01	   5.8339528e-05	
  -7.0600000e-01	   5.8692362e-05	
  -7.0500000e-01	   5.9047195e-05	
  -7.0400000e-01	   5.9404429e-05	
  -7.0300000e-01	   5.9763803e-05	
  -7.0200000e-01	   6.0124080e-05	
  -7.0100000e-01	   6.0488028e-05	
  -7.0000000e-01	   6.0854411e-05	
  -6.9900000e-01	   6.1223421e-05	
  -6.9800000e-01	   6.1593805e-05	
  -6.9700000e-01	   6.1966623e-05	
  -6.9600000e-01	   6.2341042e-05	
  -6.9500000e-01	   6.2717149e-05	
  -6.9400000e-01	   6.3094003e-05	
  -6.9300000e-01	   6.3472683e-05	
  -6.9200000e-01	   6.3852425e-05	
  -6.9100000e-01	   6.4235123e-05	
  -6.9000000e-01	   6.4620326e-05	
  -6.8900000e-01	   6.5009443e-05	
  -6.8800000e-01	   6.5401708e-05	
  -6.8700000e-01	   6.5796513e-05	
  -6.8600000e-01	   6.6194657e-05	
  -6.8500000e-01	   6.6594436e-05	
  -6.8400000e-01	   6.6996424e-05	
  -6.8300000e-01	   6.7400987e-05	
  -6.8200000e-01	   6.7807793e-05	
  -6.8100000e-01	   6.8216965e-05	
  -6.8000000e-01	   6.8628032e-05	
  -6.7900000e-01	   6.9041466e-05	
  -6.7800000e-01	   6.9456656e-05	
  -6.7700000e-01	   6.9874855e-05	
  -6.7600000e-01	   7.0295594e-05	
  -6.7500000e-01	   7.0719898e-05	
  -6.7400000e-01	   7.1146933e-05	
  -6.7300000e-01	   7.1576891e-05	
  -6.7200000e-01	   7.2009457e-05	
  -6.7100000e-01	   7.2444842e-05	
  -6.7000000e-01	   7.2882591e-05	
  -6.6900000e-01	   7.3323333e-05	
  -6.6800000e-01	   7.3767206e-05	
  -6.6700000e-01	   7.4213583e-05	
  -6.6600000e-01	   7.4663004e-05	
  -6.6500000e-01	   7.5115591e-05	
  -6.6400000e-01	   7.5570978e-05	
  -6.6300000e-01	   7.6029531e-05	
  -6.6200000e-01	   7.6490675e-05	
  -6.6100000e-01	   7.6954255e-05	
  -6.6000000e-01	   7.7420496e-05	
  -6.5900000e-01	   7.7889328e-05	
  -6.5800000e-01	   7.8361239e-05	
  -6.5700000e-01	   7.8835064e-05	
  -6.5600000e-01	   7.9311828e-05	
  -6.5500000e-01	   7.9791601e-05	
  -6.5400000e-01	   8.0273879e-05	
  -6.5300000e-01	   8.0759949e-05	
  -6.5200000e-01	   8.1249533e-05	
  -6.5100000e-01	   8.1742595e-05	
  -6.5000000e-01	   8.2238996e-05	
  -6.4900000e-01	   8.2739103e-05	
  -6.4800000e-01	   8.3242828e-05	
  -6.4700000e-01	   8.3749805e-05	
  -6.4600000e-01	   8.4260261e-05	
  -6.4500000e-01	   8.4773691e-05	
  -6.4400000e-01	   8.5290617e-05	
  -6.4300000e-01	   8.5811005e-05	
  -6.4200000e-01	   8.6334715e-05	
  -6.4100000e-01	   8.6861695e-05	
  -6.4000000e-01	   8.7391806e-05	
  -6.3900000e-01	   8.7924874e-05	
  -6.3800000e-01	   8.8461629e-05	
  -6.3700000e-01	   8.9001237e-05	
  -6.3600000e-01	   8.9544515e-05	
  -6.3500000e-01	   9.0092072e-05	
  -6.3400000e-01	   9.0643543e-05	
  -6.3300000e-01	   9.1199605e-05	
  -6.3200000e-01	   9.1760086e-05	
  -6.3100000e-01	   9.2325454e-05	
  -6.3000000e-01	   9.2895275e-05	
  -6.2900000e-01	   9.3469392e-05	
  -6.2800000e-01	   9.4047388e-05	
  -6.2700000e-01	   9.4627854e-05	
  -6.2600000e-01	   9.5211434e-05	
  -6.2500000e-01	   9.5797988e-05	
  -6.2400000e-01	   9.6388890e-05	
  -6.2300000e-01	   9.6984245e-05	
  -6.2200000e-01	   9.7584488e-05	
  -6.2100000e-01	   9.8189392e-05	
  -6.2000000e-01	   9.8799236e-05	
  -6.1900000e-01	   9.9412559e-05	
  -6.1800000e-01	   1.0002997e-04	
  -6.1700000e-01	   1.0065011e-04	
  -6.1600000e-01	   1.0127465e-04	
  -6.1500000e-01	   1.0190361e-04	
  -6.1400000e-01	   1.0253852e-04	
  -6.1300000e-01	   1.0317889e-04	
  -6.1200000e-01	   1.0382391e-04	
  -6.1100000e-01	   1.0447329e-04	
  -6.1000000e-01	   1.0512555e-04	
  -6.0900000e-01	   1.0578215e-04	
  -6.0800000e-01	   1.0644237e-04	
  -6.0700000e-01	   1.0710853e-04	
  -6.0600000e-01	   1.0777976e-04	
  -6.0500000e-01	   1.0845690e-04	
  -6.0400000e-01	   1.0913806e-04	
  -6.0300000e-01	   1.0982390e-04	
  -6.0200000e-01	   1.1051360e-04	
  -6.0100000e-01	   1.1120947e-04	
  -6.0000000e-01	   1.1191088e-04	
  -5.9900000e-01	   1.1261860e-04	
  -5.9800000e-01	   1.1333071e-04	
  -5.9700000e-01	   1.1404772e-04	
  -5.9600000e-01	   1.1476915e-04	
  -5.9500000e-01	   1.1549590e-04	
  -5.9400000e-01	   1.1622816e-04	
  -5.9300000e-01	   1.1696491e-04	
  -5.9200000e-01	   1.1770792e-04	
  -5.9100000e-01	   1.1845569e-04	
  -5.9000000e-01	   1.1920973e-04	
  -5.8900000e-01	   1.1996903e-04	
  -5.8800000e-01	   1.2073501e-04	
  -5.8700000e-01	   1.2150622e-04	
  -5.8600000e-01	   1.2228384e-04	
  -5.8500000e-01	   1.2306677e-04	
  -5.8400000e-01	   1.2385624e-04	
  -5.8300000e-01	   1.2465145e-04	
  -5.8200000e-01	   1.2545286e-04	
  -5.8100000e-01	   1.2625993e-04	
  -5.8000000e-01	   1.2707337e-04	
  -5.7900000e-01	   1.2789321e-04	
  -5.7800000e-01	   1.2871959e-04	
  -5.7700000e-01	   1.2955193e-04	
  -5.7600000e-01	   1.3039031e-04	
  -5.7500000e-01	   1.3123530e-04	
  -5.7400000e-01	   1.3208708e-04	
  -5.7300000e-01	   1.3294590e-04	
  -5.7200000e-01	   1.3381021e-04	
  -5.7100000e-01	   1.3468124e-04	
  -5.7000000e-01	   1.3555819e-04	
  -5.6900000e-01	   1.3644263e-04	
  -5.6800000e-01	   1.3733385e-04	
  -5.6700000e-01	   1.3823212e-04	
  -5.6600000e-01	   1.3913714e-04	
  -5.6500000e-01	   1.4004927e-04	
  -5.6400000e-01	   1.4096795e-04	
  -5.6300000e-01	   1.4189437e-04	
  -5.6200000e-01	   1.4282824e-04	
  -5.6100000e-01	   1.4376987e-04	
  -5.6000000e-01	   1.4471919e-04	
  -5.5900000e-01	   1.4567613e-04	
  -5.5800000e-01	   1.4664028e-04	
  -5.5700000e-01	   1.4761254e-04	
  -5.5600000e-01	   1.4859227e-04	
  -5.5500000e-01	   1.4957930e-04	
  -5.5400000e-01	   1.5057467e-04	
  -5.5300000e-01	   1.5157783e-04	
  -5.5200000e-01	   1.5259009e-04	
  -5.5100000e-01	   1.5361050e-04	
  -5.5000000e-01	   1.5463943e-04	
  -5.4900000e-01	   1.5567633e-04	
  -5.4800000e-01	   1.5672220e-04	
  -5.4700000e-01	   1.5777646e-04	
  -5.4600000e-01	   1.5883925e-04	
  -5.4500000e-01	   1.5991073e-04	
  -5.4400000e-01	   1.6099111e-04	
  -5.4300000e-01	   1.6208022e-04	
  -5.4200000e-01	   1.6317843e-04	
  -5.4100000e-01	   1.6428523e-04	
  -5.4000000e-01	   1.6540148e-04	
  -5.3900000e-01	   1.6652723e-04	
  -5.3800000e-01	   1.6766229e-04	
  -5.3700000e-01	   1.6880715e-04	
  -5.3600000e-01	   1.6996168e-04	
  -5.3500000e-01	   1.7112542e-04	
  -5.3400000e-01	   1.7229926e-04	
  -5.3300000e-01	   1.7348249e-04	
  -5.3200000e-01	   1.7467588e-04	
  -5.3100000e-01	   1.7587935e-04	
  -5.3000000e-01	   1.7709327e-04	
  -5.2900000e-01	   1.7831762e-04	
  -5.2800000e-01	   1.7955275e-04	
  -5.2700000e-01	   1.8079832e-04	
  -5.2600000e-01	   1.8205380e-04	
  -5.2500000e-01	   1.8332060e-04	
  -5.2400000e-01	   1.8459817e-04	
  -5.2300000e-01	   1.8588670e-04	
  -5.2200000e-01	   1.8718637e-04	
  -5.2100000e-01	   1.8849734e-04	
  -5.2000000e-01	   1.8981979e-04	
  -5.1900000e-01	   1.9115407e-04	
  -5.1800000e-01	   1.9249948e-04	
  -5.1700000e-01	   1.9385689e-04	
  -5.1600000e-01	   1.9522700e-04	
  -5.1500000e-01	   1.9660911e-04	
  -5.1400000e-01	   1.9800305e-04	
  -5.1300000e-01	   1.9940969e-04	
  -5.1200000e-01	   2.0082833e-04	
  -5.1100000e-01	   2.0225949e-04	
  -5.1000000e-01	   2.0370370e-04	
  -5.0900000e-01	   2.0516025e-04	
  -5.0800000e-01	   2.0663003e-04	
  -5.0700000e-01	   2.0811320e-04	
  -5.0600000e-01	   2.0960976e-04	
  -5.0500000e-01	   2.1112007e-04	
  -5.0400000e-01	   2.1264394e-04	
  -5.0300000e-01	   2.1418138e-04	
  -5.0200000e-01	   2.1573325e-04	
  -5.0100000e-01	   2.1729869e-04	
  -5.0000000e-01	   2.1887805e-04	
  -4.9900000e-01	   2.2047254e-04	
  -4.9800000e-01	   2.2208147e-04	
  -4.9700000e-01	   2.2370483e-04	
  -4.9600000e-01	   2.2534368e-04	
  -4.9500000e-01	   2.2699783e-04	
  -4.9400000e-01	   2.2866676e-04	
  -4.9300000e-01	   2.3035187e-04	
  -4.9200000e-01	   2.3205212e-04	
  -4.9100000e-01	   2.3376819e-04	
  -4.9000000e-01	   2.3550113e-04	
  -4.8900000e-01	   2.3724991e-04	
  -4.8800000e-01	   2.3901486e-04	
  -4.8700000e-01	   2.4079720e-04	
  -4.8600000e-01	   2.4259555e-04	
  -4.8500000e-01	   2.4441111e-04	
  -4.8400000e-01	   2.4624442e-04	
  -4.8300000e-01	   2.4809477e-04	
  -4.8200000e-01	   2.4996356e-04	
  -4.8100000e-01	   2.5185027e-04	
  -4.8000000e-01	   2.5375489e-04	
  -4.7900000e-01	   2.5567812e-04	
  -4.7800000e-01	   2.5762014e-04	
  -4.7700000e-01	   2.5958007e-04	
  -4.7600000e-01	   2.6155966e-04	
  -4.7500000e-01	   2.6355838e-04	
  -4.7400000e-01	   2.6557624e-04	
  -4.7300000e-01	   2.6761427e-04	
  -4.7200000e-01	   2.6967230e-04	
  -4.7100000e-01	   2.7175034e-04	
  -4.7000000e-01	   2.7384943e-04	
  -4.6900000e-01	   2.7596886e-04	
  -4.6800000e-01	   2.7810917e-04	
  -4.6700000e-01	   2.8027104e-04	
  -4.6600000e-01	   2.8245431e-04	
  -4.6500000e-01	   2.8465933e-04	
  -4.6400000e-01	   2.8688695e-04	
  -4.6300000e-01	   2.8913701e-04	
  -4.6200000e-01	   2.9140934e-04	
  -4.6100000e-01	   2.9370515e-04	
  -4.6000000e-01	   2.9602339e-04	
  -4.5900000e-01	   2.9836530e-04	
  -4.5800000e-01	   3.0073172e-04	
  -4.5700000e-01	   3.0312198e-04	
  -4.5600000e-01	   3.0553676e-04	
  -4.5500000e-01	   3.0797694e-04	
  -4.5400000e-01	   3.1044147e-04	
  -4.5300000e-01	   3.1293156e-04	
  -4.5200000e-01	   3.1544775e-04	
  -4.5100000e-01	   3.1798933e-04	
  -4.5000000e-01	   3.2055787e-04	
  -4.4900000e-01	   3.2315320e-04	
  -4.4800000e-01	   3.2577497e-04	
  -4.4700000e-01	   3.2842492e-04	
  -4.4600000e-01	   3.3110235e-04	
  -4.4500000e-01	   3.3380778e-04	
  -4.4400000e-01	   3.3654243e-04	
  -4.4300000e-01	   3.3930613e-04	
  -4.4200000e-01	   3.4209853e-04	
  -4.4100000e-01	   3.4492172e-04	
  -4.4000000e-01	   3.4777448e-04	
  -4.3900000e-01	   3.5065768e-04	
  -4.3800000e-01	   3.5357253e-04	
  -4.3700000e-01	   3.5651835e-04	
  -4.3600000e-01	   3.5949547e-04	
  -4.3500000e-01	   3.6250581e-04	
  -4.3400000e-01	   3.6554834e-04	
  -4.3300000e-01	   3.6862356e-04	
  -4.3200000e-01	   3.7173340e-04	
  -4.3100000e-01	   3.7487681e-04	
  -4.3000000e-01	   3.7805448e-04	
  -4.2900000e-01	   3.8126834e-04	
  -4.2800000e-01	   3.8451698e-04	
  -4.2700000e-01	   3.8780162e-04	
  -4.2600000e-01	   3.9112366e-04	
  -4.2500000e-01	   3.9448206e-04	
  -4.2400000e-01	   3.9787820e-04	
  -4.2300000e-01	   4.0131278e-04	
  -4.2200000e-01	   4.0478528e-04	
  -4.2100000e-01	   4.0829744e-04	
  -4.2000000e-01	   4.1184960e-04	
  -4.1900000e-01	   4.1544124e-04	
  -4.1800000e-01	   4.1907464e-04	
  -4.1700000e-01	   4.2274942e-04	
  -4.1600000e-01	   4.2646561e-04	
  -4.1500000e-01	   4.3022545e-04	
  -4.1400000e-01	   4.3402826e-04	
  -4.1300000e-01	   4.3787473e-04	
  -4.1200000e-01	   4.4176659e-04	
  -4.1100000e-01	   4.4570368e-04	
  -4.1000000e-01	   4.4968599e-04	
  -4.0900000e-01	   4.5371579e-04	
  -4.0800000e-01	   4.5779237e-04	
  -4.0700000e-01	   4.6191644e-04	
  -4.0600000e-01	   4.6609026e-04	
  -4.0500000e-01	   4.7031295e-04	
  -4.0400000e-01	   4.7458591e-04	
  -4.0300000e-01	   4.7891071e-04	
  -4.0200000e-01	   4.8328664e-04	
  -4.0100000e-01	   4.8771510e-04	
  -4.0000000e-01	   4.9219766e-04	
  -3.9900000e-01	   4.9673327e-04	
  -3.9800000e-01	   5.0132384e-04	
  -3.9700000e-01	   5.0597077e-04	
  -3.9600000e-01	   5.1067371e-04	
  -3.9500000e-01	   5.1543457e-04	
  -3.9400000e-01	   5.2025421e-04	
  -3.9300000e-01	   5.2513213e-04	
  -3.9200000e-01	   5.3007110e-04	
  -3.9100000e-01	   5.3507130e-04	
  -3.9000000e-01	   5.4013255e-04	
  -3.8900000e-01	   5.4525833e-04	
  -3.8800000e-01	   5.5044812e-04	
  -3.8700000e-01	   5.5570191e-04	
  -3.8600000e-01	   5.6102337e-04	
  -3.8500000e-01	   5.6641128e-04	
  -3.8400000e-01	   5.7186650e-04	
  -3.8300000e-01	   5.7739233e-04	
  -3.8200000e-01	   5.8298775e-04	
  -3.8100000e-01	   5.8865378e-04	
  -3.8000000e-01	   5.9439408e-04	
  -3.7900000e-01	   6.0020761e-04	
  -3.7800000e-01	   6.0609576e-04	
  -3.7700000e-01	   6.1206184e-04	
  -3.7600000e-01	   6.1810514e-04	
  -3.7500000e-01	   6.2422706e-04	
  -3.7400000e-01	   6.3043039e-04	
  -3.7300000e-01	   6.3671373e-04	
  -3.7200000e-01	   6.4307968e-04	
  -3.7100000e-01	   6.4953105e-04	
  -3.7000000e-01	   6.5606677e-04	
  -3.6900000e-01	   6.6268946e-04	
  -3.6800000e-01	   6.6940173e-04	
  -3.6700000e-01	   6.7620270e-04	
  -3.6600000e-01	   6.8309535e-04	
  -3.6500000e-01	   6.9008122e-04	
